latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
12.70447,30.34892,350.15,0.51,0.66,2025-11-08,1034,N,VIIRS,n,2.0NRT,312.21,7.56,D
12.70507,30.35022,342.99,0.51,0.66,2025-11-08,1034,N,VIIRS,n,2.0NRT,311.09,12.72,D
12.70661,30.29558,367,0.51,0.66,2025-11-08,1034,N,VIIRS,h,2.0NRT,309.45,14.05,D
12.70758,30.30035,367,0.51,0.66,2025-11-08,1034,N,VIIRS,h,2.0NRT,314.59,14.05,D
12.71001,30.90733,339.64,0.47,0.64,2025-11-08,1034,N,VIIRS,n,2.0NRT,305.29,4.1,D
12.71368,30.29913,354.28,0.51,0.66,2025-11-08,1034,N,VIIRS,n,2.0NRT,308.04,14.05,D
12.71465,30.3039,367,0.51,0.66,2025-11-08,1034,N,VIIRS,h,2.0NRT,313.39,16.47,D
12.71562,30.30865,350.95,0.51,0.66,2025-11-08,1034,N,VIIRS,n,2.0NRT,314.34,16.47,D
12.72171,30.30739,352.71,0.51,0.66,2025-11-08,1034,N,VIIRS,n,2.0NRT,307.98,10.69,D
12.72266,30.31211,352.37,0.51,0.66,2025-11-08,1034,N,VIIRS,n,2.0NRT,307.18,14.43,D
12.90393,29.03873,349.72,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,306.98,60.83,D
12.90511,29.0444,350.15,0.61,0.71,2025-11-08,1034,N,VIIRS,l,2.0NRT,328.83,60.83,D
12.90629,29.05005,367,0.61,0.71,2025-11-08,1034,N,VIIRS,h,2.0NRT,308.31,42.98,D
12.91165,29.04304,339.89,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.56,60.83,D
12.91283,29.04872,345.37,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.06,42.98,D
12.91819,29.04169,356.85,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,308.42,15.11,D
12.91937,29.04737,344.93,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.3,8.75,D
12.92591,29.04599,340.35,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.46,8.75,D
12.95959,28.52594,367,0.66,0.73,2025-11-08,1034,N,VIIRS,h,2.0NRT,307.78,10.5,D
12.96121,28.52298,353.9,0.66,0.73,2025-11-08,1034,N,VIIRS,n,2.0NRT,304.37,13.25,D
12.96253,28.52913,351.69,0.66,0.73,2025-11-08,1034,N,VIIRS,n,2.0NRT,306.69,13.25,D
12.96632,28.52449,334.91,0.66,0.73,2025-11-08,1034,N,VIIRS,n,2.0NRT,305,10.5,D
12.96759,28.53066,342.66,0.66,0.73,2025-11-08,1034,N,VIIRS,n,2.0NRT,308.21,21.73,D
12.98677,29.11863,341.56,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,306.28,11.64,D
12.98796,29.12424,367,0.6,0.71,2025-11-08,1034,N,VIIRS,h,2.0NRT,310.68,11.64,D
12.98895,29.12118,367,0.61,0.71,2025-11-08,1034,N,VIIRS,h,2.0NRT,309.63,12.36,D
12.98914,29.12987,350.26,0.6,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,306.98,14.66,D
12.99009,29.12681,367,0.61,0.71,2025-11-08,1034,N,VIIRS,h,2.0NRT,311.28,14.21,D
12.99329,29.11731,367,0.61,0.71,2025-11-08,1034,N,VIIRS,h,2.0NRT,309.65,11.64,D
12.99431,29.11419,367,0.61,0.71,2025-11-08,1034,N,VIIRS,h,2.0NRT,307.97,12.36,D
12.99447,29.12292,345.21,0.6,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.9,11.64,D
12.99545,29.11983,342.36,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.47,12.36,D
12.99565,29.12855,354.67,0.6,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.61,14.66,D
12.9966,29.12547,341.41,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.32,14.21,D
12.99774,29.13111,336.71,0.6,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,307.87,14.21,D
13.07992,29.40331,338.95,0.58,0.7,2025-11-08,1034,N,VIIRS,n,2.0NRT,305.7,3.8,D
13.26632,29.0423,339.58,0.6,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,306.12,7.08,D
13.26749,29.04478,350.32,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,307.9,10.4,D
13.26752,29.04795,333.17,0.6,0.71,2025-11-08,1034,N,VIIRS,l,2.0NRT,305.77,6.22,D
13.27397,29.04332,367,0.61,0.71,2025-11-08,1034,N,VIIRS,h,2.0NRT,307.94,10.4,D
13.274,29.04651,340.66,0.6,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,308.56,6.22,D
13.27444,29.01669,338.09,0.61,0.71,2025-11-08,1034,N,VIIRS,l,2.0NRT,308.37,3.38,D
13.27576,29.01905,348.1,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,308.3,5.58,D
13.28045,29.04184,341.04,0.61,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,307.07,7,D
13.28048,29.04508,347.75,0.6,0.71,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.11,10.07,D
13.33085,29.94055,342.19,0.53,0.67,2025-11-08,1034,N,VIIRS,n,2.0NRT,312.42,5.77,D
13.3756,29.97166,338.07,0.52,0.67,2025-11-08,1034,N,VIIRS,l,2.0NRT,309.29,3,D
13.48233,30.43607,341.41,0.49,0.65,2025-11-08,1034,N,VIIRS,n,2.0NRT,310.11,11.96,D
13.48325,30.44057,367,0.49,0.65,2025-11-08,1034,N,VIIRS,h,2.0NRT,315.31,11.96,D
13.48417,30.44506,347.13,0.49,0.65,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.51,14.73,D
13.48921,30.43932,367,0.49,0.65,2025-11-08,1034,N,VIIRS,h,2.0NRT,313.83,9.06,D
13.49603,30.38125,337.37,0.49,0.65,2025-11-08,1034,N,VIIRS,l,2.0NRT,311.54,3.84,D
13.59762,30.31828,352.82,0.49,0.65,2025-11-08,1034,N,VIIRS,n,2.0NRT,311.18,6.93,D
13.59855,30.32284,348.68,0.49,0.65,2025-11-08,1034,N,VIIRS,n,2.0NRT,309.79,6.93,D
13.85014,31.71939,367,0.39,0.6,2025-11-08,1034,N,VIIRS,h,2.0NRT,316.82,7.62,D
13.91832,31.55063,343.16,0.4,0.6,2025-11-08,1034,N,VIIRS,l,2.0NRT,313.32,3.08,D
13.95544,31.31256,349.75,0.42,0.61,2025-11-08,1034,N,VIIRS,n,2.0NRT,313.61,7.2,D
13.95791,31.31257,344.95,0.42,0.61,2025-11-08,1034,N,VIIRS,n,2.0NRT,313.36,5.82,D
13.96199,31.30366,341.84,0.42,0.61,2025-11-08,1034,N,VIIRS,n,2.0NRT,311.46,7.43,D
14.14316,30.9411,341.95,0.44,0.62,2025-11-08,1034,N,VIIRS,l,2.0NRT,313,2.6,D
14.18565,30.31986,337.05,0.48,0.65,2025-11-08,1034,N,VIIRS,l,2.0NRT,311.37,2.33,D
14.488,31.52494,367,0.4,0.6,2025-11-08,1034,N,VIIRS,h,2.0NRT,312.46,13.34,D
14.49127,31.51277,339.81,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,310.18,4.43,D
14.492,31.51645,367,0.4,0.6,2025-11-08,1034,N,VIIRS,h,2.0NRT,313.67,13.1,D
14.49273,31.52013,367,0.4,0.6,2025-11-08,1034,N,VIIRS,h,2.0NRT,314.59,13.1,D
14.49347,31.52381,343.55,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,312.95,13.34,D
14.49675,31.51163,341.38,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,312.8,3.87,D
14.49821,31.519,343.51,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,312.84,11.9,D
14.49894,31.52268,340.65,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,313.63,5.08,D
14.50222,31.51051,356.67,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,314.08,3.87,D
14.50441,31.52155,347.76,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,313.24,5.08,D
14.5077,31.50938,338.25,0.4,0.6,2025-11-08,1034,N,VIIRS,l,2.0NRT,311.17,5.53,D
14.5139,31.51193,355.54,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,311.91,6.68,D
14.51462,31.51561,348.4,0.4,0.6,2025-11-08,1034,N,VIIRS,n,2.0NRT,310.89,6.68,D
15.11201,32.22027,343.3,0.35,0.56,2025-11-08,1034,N,VIIRS,n,2.0NRT,312.98,3.36,D
15.11237,32.22155,367,0.35,0.56,2025-11-08,1034,N,VIIRS,h,2.0NRT,315.23,7,D
15.11263,32.22348,347.99,0.35,0.56,2025-11-08,1034,N,VIIRS,n,2.0NRT,316.36,6.62,D
8.00209,27.44483,338.57,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.01,4.94,D
8.0058,27.31604,349.89,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.74,4.26,D
8.00581,27.81814,340.18,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,303.43,3.79,D
8.00967,26.74498,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,306.25,13.01,D
8.01159,27.81739,333.21,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.26,3.79,D
8.01268,26.74307,351.48,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.46,20.1,D
8.01314,26.74644,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,305.91,17.88,D
8.01505,26.74427,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.24,13.01,D
8.01549,25.99347,367,0.33,0.55,2025-11-08,1214,N,VIIRS,h,2.0NRT,304.45,10.91,D
8.01549,26.74766,331.22,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.42,13.01,D
8.01806,25.99104,353.17,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.48,5.67,D
8.01844,27.82475,331.57,0.44,0.62,2025-11-08,1214,N,VIIRS,l,2.0NRT,301.61,5.86,D
8.01846,25.99405,351.07,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.8,9.29,D
8.01851,26.7457,342.35,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.65,17.88,D
8.01899,27.82884,351.57,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.54,5.59,D
8.01904,27.41755,345.38,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.32,7.47,D
8.01953,27.42129,367,0.41,0.61,2025-11-08,1214,N,VIIRS,h,2.0NRT,303.21,7.47,D
8.01953,27.83294,340.34,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.69,5.59,D
8.02271,27.40186,331.16,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.36,4.35,D
8.02452,27.91492,347.87,0.44,0.63,2025-11-08,1214,N,VIIRS,n,2.0NRT,303.71,6.42,D
8.02532,27.8322,335.85,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.17,5.59,D
8.02586,27.83631,339.54,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.68,8.56,D
8.02945,27.81917,349.89,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.06,8.64,D
8.03,27.82323,367,0.44,0.62,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.57,8.64,D
8.03028,27.82131,367,0.44,0.62,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.82,9.31,D
8.0308,27.8254,345.21,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.66,9.31,D
8.03694,27.87396,335.25,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.26,2.84,D
8.03703,27.87578,335.54,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.95,5.23,D
8.03745,27.878,334.4,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.07,4.29,D
8.04184,27.81975,335.99,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.08,2.51,D
8.04274,27.87319,335.38,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.66,2.84,D
8.04283,27.87503,344.71,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.93,5.23,D
8.04326,27.87725,331.28,0.44,0.62,2025-11-08,1214,N,VIIRS,l,2.0NRT,302.07,4.29,D
8.04802,27.86834,348.25,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.1,3.29,D
8.04809,27.87023,349.5,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,304.22,8.4,D
8.04854,27.87244,332.01,0.44,0.62,2025-11-08,1214,N,VIIRS,l,2.0NRT,303.65,3.29,D
8.05435,27.87169,330.21,0.44,0.62,2025-11-08,1214,N,VIIRS,l,2.0NRT,302.29,3.29,D
8.05444,27.8736,331.19,0.44,0.62,2025-11-08,1214,N,VIIRS,l,2.0NRT,303.03,8.12,D
8.05813,27.32459,367,0.4,0.6,2025-11-08,1214,N,VIIRS,h,2.0NRT,301.95,8.49,D
8.06358,27.89755,330.04,0.44,0.62,2025-11-08,1214,N,VIIRS,l,2.0NRT,304.38,2.05,D
8.06471,27.33123,335.64,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.3,9.22,D
8.0699,28.68465,332.14,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.26,8.8,D
8.07006,28.6849,339.62,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.41,4.78,D
8.07307,27.32507,332.43,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.88,3.44,D
8.07354,27.32878,334.81,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.79,3.44,D
8.07541,27.32607,337.47,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.18,6.93,D
8.07543,28.67926,336.41,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.8,8.93,D
8.07602,28.6839,367,0.5,0.66,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.2,8.8,D
8.07633,29.46558,348.15,0.56,0.69,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.03,11.48,D
8.07661,28.68855,354.35,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.37,8.8,D
8.07965,26.02327,336.51,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.08,3.55,D
8.08202,27.3328,332.95,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.23,4.27,D
8.08333,28.69243,354.64,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,307.28,22.55,D
8.08392,28.69708,367,0.5,0.66,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.76,22.55,D
8.08476,29.48059,338.02,0.56,0.69,2025-11-08,1214,N,VIIRS,n,2.0NRT,296.51,12.42,D
8.08477,26.02253,367,0.33,0.55,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.74,9.01,D
8.08519,26.02559,367,0.33,0.55,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.49,9.01,D
8.08543,29.48584,367,0.57,0.69,2025-11-08,1214,N,VIIRS,h,2.0NRT,298.13,21.16,D
8.08706,28.67311,349.32,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.42,7.7,D
8.09004,28.69632,367,0.5,0.66,2025-11-08,1214,N,VIIRS,h,2.0NRT,304.89,22.55,D
8.09064,28.70097,367,0.5,0.66,2025-11-08,1214,N,VIIRS,h,2.0NRT,304.99,35.42,D
8.09327,27.58753,367,0.42,0.61,2025-11-08,1214,N,VIIRS,h,2.0NRT,300.85,10.31,D
8.09377,28.67699,330.71,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.23,6,D
8.09676,28.70022,367,0.5,0.66,2025-11-08,1214,N,VIIRS,h,2.0NRT,303.98,11.14,D
8.09736,28.70488,351.24,0.5,0.66,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.79,11.14,D
8.0974,27.53196,367,0.42,0.61,2025-11-08,1214,N,VIIRS,h,2.0NRT,304.23,19.1,D
8.09874,28.11337,338.21,0.46,0.63,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.05,4.19,D
8.0992,27.5306,367,0.42,0.61,2025-11-08,1214,N,VIIRS,h,2.0NRT,303.1,10.74,D
8.0997,27.53448,341.85,0.42,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.34,10.74,D
8.1028,28.11118,367,0.46,0.63,2025-11-08,1214,N,VIIRS,h,2.0NRT,304.65,10.55,D
8.10307,26.04187,333.44,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.47,2.6,D
8.10334,28.11541,343.51,0.46,0.63,2025-11-08,1214,N,VIIRS,n,2.0NRT,303.27,10.3,D
8.12976,25.9519,355.91,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.7,7.49,D
8.13016,25.95494,367,0.33,0.55,2025-11-08,1214,N,VIIRS,h,2.0NRT,303.78,7.49,D
8.13032,26.86638,338.53,0.38,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.72,6,D
8.1308,26.86986,367,0.38,0.59,2025-11-08,1214,N,VIIRS,h,2.0NRT,300.75,10.15,D
8.13136,25.96406,354.11,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.91,5.94,D
8.13139,27.69838,338.78,0.43,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.87,4.39,D
8.13177,25.96714,332.74,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.35,5.94,D
8.132,27.69736,343.96,0.43,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,303.04,3.64,D
8.13217,25.9702,367,0.33,0.55,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.31,12.69,D
8.13225,26.86852,367,0.38,0.59,2025-11-08,1214,N,VIIRS,h,2.0NRT,301.54,10.38,D
8.13528,25.95437,332.58,0.33,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.45,7.49,D
8.13665,27.46339,341.59,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.25,8.76,D
8.13715,27.46725,367,0.41,0.61,2025-11-08,1214,N,VIIRS,h,2.0NRT,306.76,8.76,D
8.13965,27.48647,331.47,0.42,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.99,2.77,D
8.14172,27.32744,345.99,0.41,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.48,6.2,D
8.14281,27.46655,341.03,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.03,8.76,D
8.14331,27.47039,332.14,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.27,14.31,D
8.14732,27.32667,354.12,0.41,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.65,6.2,D
8.16876,27.31651,330.35,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.2,3.9,D
8.17234,27.30077,333.95,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.65,3.73,D
8.17385,27.31199,341.72,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.04,3.25,D
8.17754,25.84482,330.46,0.32,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.73,1.69,D
8.19338,25.88505,367,0.32,0.55,2025-11-08,1214,N,VIIRS,h,2.0NRT,303.19,9.21,D
8.20386,29.00664,332.01,0.53,0.67,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.93,2.39,D
8.20474,27.80681,356.86,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.4,7.6,D
8.20885,26.86242,345.46,0.38,0.59,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.07,4.76,D
8.21054,26.75248,333.13,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.23,6.18,D
8.21148,26.75939,342.9,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.49,4.72,D
8.21214,26.75001,340.18,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.78,8.4,D
8.21303,26.75689,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.27,8.59,D
8.21392,26.76385,333.85,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.55,6.04,D
8.21436,26.76731,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,301.71,6.04,D
8.21474,27.40298,334.61,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.85,1.42,D
8.2164,26.75518,337.67,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.26,5.65,D
8.21687,26.75864,346.26,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.25,6.33,D
8.21734,26.7621,335.75,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.84,6.33,D
8.21781,26.76556,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.7,14.7,D
8.21791,27.40203,335.18,0.41,0.61,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.62,2.05,D
8.21844,26.97538,334.78,0.38,0.59,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.55,2.97,D
8.21875,26.77246,336.32,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.27,7.24,D
8.21887,26.75961,332.37,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.4,8.59,D
8.21931,26.76307,336.72,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.59,6.04,D
8.2202,26.77,330.56,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.81,4.85,D
8.22065,26.77346,331.42,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.96,4.85,D
8.22271,27.00737,338.82,0.39,0.59,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.37,4.4,D
8.22652,26.78909,347.03,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.36,4.97,D
8.22773,27.00313,335.41,0.39,0.59,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.2,3.93,D
8.22785,26.78668,334.83,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.73,6.36,D
8.2283,26.79016,340.15,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.1,7.74,D
8.22841,26.80291,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,300.96,5.04,D
8.22964,26.80056,354.73,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.21,16.94,D
8.23008,26.804,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,304.96,16.13,D
8.23384,26.80234,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,306.24,24.44,D
8.23431,26.80579,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,306.1,18.99,D
8.23478,26.80924,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,303.54,18.99,D
8.23552,26.80343,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.72,16.13,D
8.23596,26.80689,367,0.38,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,306.74,16.13,D
8.23641,26.81034,334.2,0.38,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.85,10.86,D
8.23689,26.7844,336.08,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.82,5.92,D
8.23801,25.84447,354.96,0.32,0.55,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.65,4.18,D
8.23845,26.9585,334.23,0.38,0.59,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.66,2.59,D
8.23869,26.78541,333.41,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.57,4.68,D
8.24509,27.75643,343.42,0.43,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,303.63,6.59,D
8.24545,26.79509,348.38,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.9,7.59,D
8.24563,27.76046,337.88,0.43,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.51,7.77,D
8.24576,27.75618,343.93,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,303.82,6.07,D
8.2459,26.79857,367,0.37,0.58,2025-11-08,1214,N,VIIRS,h,2.0NRT,303.62,7.59,D
8.24627,27.76021,337.01,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.04,6.6,D
8.24681,26.80556,333.4,0.38,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,302.33,9.8,D
8.24911,27.87616,331.25,0.44,0.63,2025-11-08,1214,N,VIIRS,n,2.0NRT,299,3.4,D
8.24929,27.87611,333.77,0.44,0.63,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.68,2.64,D
8.25178,26.80136,333.27,0.37,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.08,3.15,D
8.25223,26.80484,338.05,0.38,0.58,2025-11-08,1214,N,VIIRS,n,2.0NRT,301.77,3.15,D
8.25378,27.91331,334.24,0.45,0.63,2025-11-08,1214,N,VIIRS,l,2.0NRT,304.71,4.09,D
8.25421,27.91315,333.64,0.45,0.63,2025-11-08,1214,N,VIIRS,l,2.0NRT,304.47,3.62,D
8.2543,27.91742,343.2,0.45,0.63,2025-11-08,1214,N,VIIRS,n,2.0NRT,307.21,8.9,D
8.25457,29.05549,338.16,0.53,0.67,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.34,4.52,D
8.25476,27.91724,345.09,0.45,0.63,2025-11-08,1214,N,VIIRS,n,2.0NRT,307.54,8.93,D
8.26028,29.10024,348.89,0.54,0.68,2025-11-08,1214,N,VIIRS,n,2.0NRT,298.82,13.75,D
8.26092,29.10523,367,0.54,0.68,2025-11-08,1214,N,VIIRS,h,2.0NRT,301.2,23.16,D
8.26212,29.06463,333.69,0.53,0.67,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.68,6.64,D
8.26658,29.09948,367,0.54,0.68,2025-11-08,1214,N,VIIRS,h,2.0NRT,300.79,17.57,D
8.26722,29.10448,367,0.54,0.68,2025-11-08,1214,N,VIIRS,h,2.0NRT,304.26,18.28,D
8.26786,29.10947,335.38,0.54,0.68,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.43,18.28,D
8.26914,29.11949,356.73,0.54,0.68,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.33,25.91,D
8.26979,29.12451,356.87,0.54,0.68,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.04,20.91,D
8.27039,27.76524,353.33,0.44,0.62,2025-11-08,1214,N,VIIRS,n,2.0NRT,300.97,7.28,D
8.27254,27.25331,338.17,0.4,0.6,2025-11-08,1214,N,VIIRS,n,2.0NRT,299.29,4.91,D
8.27304,27.25702,367,0.4,0.6,2025-11-08,1214,N,VIIRS,h,2.0NRT,302.4,4.91,D
